,ma_fast,ma_slow,atr,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
1485,100,120,2,portf.135,USDJPY,71,35,23669.6309707501,444.328199164284,-1605.12226560003,38545.654,-3533.65844831998,62742.8239999999,-47191.33702925,7079.40512816871,20,80,1.32954113932205,8963.26057142856,3299.625,-1685.40489390179,-1657.49011404001,444.328199164284,-1605.12226560003,7079.40512816871,0.996339574468713,-39112.872,0.605162182177522,5.3181645572882,1.99073585540575,49058.8809707502,-24615.2917919399,23669.6309707501
1486,20,130,2,portf.136,AUDUSD,58,29,23167.8754446778,798.892256713027,-993.553929522003,37135.15722,-1297.824075135,50576.49193,-27408.6164853222,7388.43909052584,10.3448275862069,89.6551724137931,1.84527708493001,16858.8306433333,11639.02585,-1054.17755712778,-1011.8463140352,798.892256713027,-993.553929522003,7388.43909052584,1.71646829028464,-16461.4416015601,1.40740258389533,15.9924014027268,11.5027605364139,35668.8082225739,-8236.34003742607,23167.8754446778
1487,20,130,2,portf.136,EURGBP,60,30,45801.9988623556,1526.73329541185,-801.813362640011,23676.816,-1257.0749238528,65515.3453,-19713.3464376444,6386.22762134567,26.6666666666667,73.3333333333333,3.32340049454477,8189.4181625,2552.568055,-896.061201711111,-819.858096333595,1526.73329541185,-801.813362640011,6386.22762134567,3.79506355628213,-16992.9588436446,2.69535160320155,9.13935135999813,3.1134266605588,57468.4441862084,-2227.96104892803,45801.9988623556
1488,20,130,2,portf.136,EURJPY,47,23,43245.3425512701,1738.0587630987,-849.540441600003,29120.086,-1370.67547319999,58569.638,-18594.2864487299,7622.00209739845,13.0434782608696,86.9565217391304,3.14987284731222,19523.2126666667,19623.032,-929.714322436497,-861.358285310001,1738.0587630987,-849.540441600003,7622.00209739845,3.6198924054969,-15794.4852416,2.73800265660885,20.9991523154148,22.7814979372233,49498.96684655,-6138.46189279997,43245.3425512701
1489,20,130,2,portf.136,EURUSD,66,33,13546.7877452971,410.508719554462,-1220.93357817598,26810.2784,-2678.01533999999,51809.47373,-38262.6859847028,6256.98260729944,12.1212121212121,87.8787878787879,1.35404696237774,12952.3684325,12364.2714,-1319.40296498975,-1242.67170192,410.508719554462,-1220.93357817598,6256.98260729944,1.04149624615956,-45222.5482299028,0.299558257452186,9.8168404772386,9.94974890061191,58769.3359751999,-1065.15752480002,13546.7877452971
1490,20,130,2,portf.136,GBPJPY,60,30,-21037.48192954,-701.249397651335,-1265.05468089001,4878.08999999999,-1589.69025215999,11752.893,-32790.37492954,1585.89172450303,13.3333333333333,86.6666666666667,0.358425087400025,2938.22324999999,3114.06449999999,-1261.16826652077,-1274.7544312,-701.249397651335,-1265.05468089001,1585.89172450303,-7.01938783544888,-29621.3394151199,-0.710213729187468,2.32976306810016,2.44287403423148,8583.85748557986,-21037.48192954,-21037.48192954
1491,20,130,2,portf.136,GBPUSD,54,27,63034.9944778794,2334.62942510665,-1532.51275479599,43269.352,-2300.21520299998,96794.7009100001,-33759.7064321206,10349.8734050836,25.9259259259259,74.0740740740741,2.8671665467418,13827.8144157143,9557.02500000003,-1687.98532160603,-1621.4149447458,2334.62942510665,-1532.51275479599,10349.8734050836,3.58082574766103,-33227.0542080422,1.89709849339044,8.19190441926229,5.89424997652181,96262.0486859216,-540.832500000019,63034.9944778794
1492,20,130,2,portf.136,NZDUSD,63,31,8907.62056151597,329.508082629544,-1578.77980159601,21820.39451,-2283.61711884418,54419.60957,-44204.8590084841,5330.40463518715,16.1290322580645,83.8709677419355,1.23107755098948,10883.921914,9838.85104,-1700.1868849417,-1616.35264955001,329.508082629544,-1578.77980159601,5330.40463518715,0.981309864397813,-33711.4994292069,0.26423092156496,6.40160326514531,6.08706957775528,25124.062913519,-8587.43651568788,8907.62056151597
1493,20,130,2,portf.136,USDCAD,64,32,24778.9550574251,774.342345544533,-1562.1973275114,25647.8465,-2516.04449337723,67247.05315,-42468.0980925749,6169.49031986668,18.75,81.25,1.58347221020848,11207.8421916667,10997.040925,-1633.38838817596,-1623.0933804018,774.342345544533,-1562.1973275114,6169.49031986668,1.9924342236247,-32228.8984170078,0.768842755244429,6.8617129109034,6.77535935873122,57007.8534744328,-1164.99289724999,24778.9550574251
1494,20,130,2,portf.136,USDCHF,70,35,-55830.7283734397,-1595.16366781256,-1670.62261325943,1306.918,-2437.55089658498,1306.918,-57137.6463734397,671.575597182258,2.85714285714286,97.1428571428571,0.0228731507675037,1306.918,1306.918,-1680.51901098352,-1681.91738829721,-1595.16366781256,-1670.62261325943,671.575597182258,-37.7060129925983,-67133.2516553767,-0.831640461273087,0.777687126095124,0.777040542593555,11302.523281937,-55830.7283734397,-55830.7283734397
1495,20,130,2,portf.136,USDHKD,55,27,-10731.5671967636,-494.669709509774,-1772.55030704446,35920.3597499991,-4694.64697000021,37183.5780699987,-50539.6602267626,7346.71415940619,11.1111111111111,88.8888888888889,0.735730669797987,12394.5260233329,954.854020000333,-2105.81917611511,-2084.43235957203,-494.669709509774,-1772.55030704446,7346.71415940619,-1.068863987967,-135645.547582126,-0.0791147766222565,5.88584535838389,0.458088273104904,122124.099645363,-13521.4479367635,-10731.5671967636
1496,20,130,2,portf.136,USDJPY,73,36,69894.2620093001,1358.25725025834,-1536.53751881,53844.375,-2401.49670599995,94445.179,-45547.9179906999,9702.90713266168,19.4444444444444,80.5555555555556,2.07353449216459,13492.1684285714,4688.352,-1570.61786174827,-1604.77818180001,1358.25725025834,-1536.53751881,9702.90713266168,2.22218610453599,-31588.2705795799,2.21266504075354,8.59035718182471,2.92149535254853,77571.2260093001,-4965.66203520002,69894.2620093001
1497,30,130,2,portf.137,AUDUSD,60,30,-6970.93427089755,-232.364475696585,-964.237252406003,9793.3056,-1157.44857874199,19527.68469,-26498.6189608976,2627.89973342424,10,90,0.736932166873144,6509.22823,8900.39482,-981.430331885095,-974.059365047998,-232.364475696585,-964.237252406003,2627.89973342424,-1.4036577006338,-20312.8142598861,-0.343179147001004,6.63238950185829,9.13742543767999,13341.8799889885,-7407.30877498202,-6970.93427089755
1498,30,130,2,portf.137,EURGBP,48,24,19334.182222395,805.590925933124,-998.572824335586,25223.7656,-1149.19189341751,41391.1397,-22056.957477605,6270.23452859592,8.33333333333333,91.6666666666667,1.87655707919034,20695.56985,20695.56985,-1002.58897625477,-1004.113575988,805.590925933124,-998.572824335586,6270.23452859592,2.03953447554369,-26051.828752895,0.742142995249288,20.6421278710938,20.6107858163719,30641.245850185,-4213.14424692001,19334.182222395
1499,30,130,2,portf.137,EURJPY,47,23,-20167.60787463,-975.403124983912,-1011.2636352,992.970000000002,-1545.67934309999,992.970000000002,-23427.24187463,456.445510757917,4.34782608695652,95.6521739130435,0.042385271186162,992.970000000002,992.970000000002,-1064.874630665,-1011.32911117,-975.403124983912,-1011.2636352,456.445510757917,-33.9230953432869,-24765.08348213,-0.814356547159736,0.932475966095564,0.981846551268795,1920.9546075,-22844.12887463,-20167.60787463
1500,30,130,2,portf.137,EURUSD,50,25,171.498631244656,6.8599452497842,-1125.25705440963,26474.688,-1406.30557104,26515.0092,-26343.5105687554,5520.45308345599,8,92,1.00651009024773,13257.5046,13257.5046,-1145.3700247285,-1136.887759173,6.8599452497842,-1125.25705440963,5520.45308345599,0.0197263255722686,-42231.5882256873,0.00406090887058665,11.5748660378489,11.6612255634134,42403.086856932,-963.003643068019,171.498631244656
1501,30,130,2,portf.137,GBPJPY,44,22,-22069.13243145,-1003.14238324773,-1120.18996692,2751.96,-3129,3081.55500000001,-25150.68743145,1012.50585806245,9.09090909090909,90.9090909090909,0.122523688801708,1540.7775,1540.7775,-1257.5343715725,-1134.08302350001,-1003.14238324773,-1120.18996692,1012.50585806245,-15.7277032297334,-23201.13243145,-0.951209278109825,1.22523688801708,1.3586108495345,1132,-22069.13243145,-22069.13243145
1502,30,130,2,portf.137,GBPUSD,50,25,27170.8707944826,1086.8348317793,-1572.82145993281,50198.43624,-1883.93263643071,61966.01864,-34795.1478455174,10552.5715576382,12,88,1.78088102729482,20655.3395466667,11229.47696,-1581.5976293417,-1614.93108899253,1086.8348317793,-1572.82145993281,10552.5715576382,1.63495390600375,-35242.9439451174,0.770959169494889,13.059794200162,6.9535332105133,62413.8147396,-4134.93506040002,27170.8707944826
1503,30,130,2,portf.137,NZDUSD,66,33,30457.3172768765,922.949008390197,-1429.36021420079,23085.7632,-1916.022842272,66495.77794,-36038.4606631235,5574.72976307802,30.3030303030303,69.6969696969697,1.84513369096372,6649.577794,3531.38887,-1566.88959404885,-1503.369610268,922.949008390197,-1429.36021420079,5574.72976307802,2.62817426433872,-42215.1383779361,0.721478560705018,4.24380748921656,2.34898247635222,39321.5933628173,-18602.3887779361,30457.3172768765
1504,30,130,2,portf.137,USDCAD,44,22,61477.3159419311,2794.42345190596,-1439.77637323421,35389.02682,-2010.95487804201,86737.4560500001,-25260.140108069,9849.91373445246,27.2727272727273,72.7272727272727,3.43376781280373,14456.242675,10474.177575,-1578.75875675432,-1595.7802639963,2794.42345190596,-1439.77637323421,9849.91373445246,4.50360259645105,-35232.0125232578,1.74492773869639,9.15671416747662,6.56367158519032,88058.9852245783,-1025.395040754,61477.3159419311
1505,30,130,2,portf.137,USDCHF,54,27,-40392.2916481248,-1496.0108017824,-1573.92749039041,0,-1907.03775999997,0,-40392.2916481249,268.675083994323,0,100,0,NA,NA,-1496.0108017824,-1573.92749039041,-1496.0108017824,-1573.92749039041,268.675083994323,-88.390910269883,-46100.8180771338,-0.876172990694921,NA,NA,5708.52642900898,-40392.2916481248,-40392.2916481248
1506,30,130,2,portf.137,USDHKD,51,25,-24957.4233328584,-1087.14428251429,-1575.20834387082,4442.38271999995,-6039.32327999967,9244.61742999916,-36423.2244928565,1918.4705843669,20,80,0.25381106584378,1848.92348599983,1487.35041000031,-1821.16122464282,-1625.3842912614,-1087.14428251429,-1575.20834387082,1918.4705843669,-8.99564507545813,-33342.1186048104,-0.74852542001508,1.01524426337512,0.915076156449148,5697.84572195215,-27644.2728828583,-24957.4233328584
1507,30,130,2,portf.137,USDJPY,65,32,22629.46459251,505.339237265938,-1578.32446175998,43197.5,-1906.0849286,61107.848,-44936.9924074899,8335.88293445412,9.375,90.625,1.35985620590431,20369.2826666667,14622.283,-1549.55146232724,-1608.10267463997,505.339237265938,-1578.32446175998,8335.88293445412,0.96234697155062,-24464.89658732,0.924976915873769,13.145276657075,9.0928789750777,31752.87244693,-24170.45658732,22629.46459251
1508,40,130,2,portf.138,AUDUSD,48,24,8592.0311608692,358.00129836955,-1108.07285703041,19155.9822,-1246.55911843047,32880.9862,-24288.9550391308,5019.80520140513,8.33333333333333,91.6666666666667,1.35374231402821,16440.4931,16440.4931,-1104.04341086958,-1121.1767045915,358.00129836955,-1108.07285703041,5019.80520140513,1.1321344552481,-22948.9116503913,0.374398197690682,14.8911654543103,14.6636056855909,31540.9428112605,-4158.20693143203,8592.0311608692
1509,40,130,2,portf.138,EURGBP,44,22,6582.24543462129,299.192974300965,-1128.32434159839,17223.34104,-1547.66800240798,29461.09116,-22878.8457253788,4736.73814009397,9.09090909090909,90.9090909090909,1.28770006641199,14730.54558,14730.54558,-1143.94228626894,-1156.11426250546,299.192974300965,-1128.32434159839,4736.73814009397,1.00270293261648,-23632.4531922089,0.278525694352853,12.8770006641199,12.7414270870398,17826.9437073478,-16273.8139285089,6582.24543462129
1510,40,130,2,portf.138,EURJPY,47,23,-5434.13635323005,-383.322363183914,-1174.23793775999,17784.068,-2794.74799999999,17784.068,-26600.48235323,3985.83376568376,4.34782608695652,95.6521739130435,0.668561861542354,17784.068,17784.068,-1209.11283423773,-1174.39862183999,-383.322363183914,-1174.23793775999,3985.83376568376,-1.52667025958656,-27121.14303763,-0.200365314459287,14.7083609539318,15.1431274435053,420.06068439997,-26701.08235323,-5434.13635323005
1511,40,130,2,portf.138,EURUSD,50,25,27834.6873660509,1113.38749464203,-1560.51101532199,19341.40722,-1924.28608927799,56812.64543,-28977.9580639492,5328.50201298654,24,76,1.96054688548532,9468.77423833333,7435.490625,-1525.15568757628,-1613.55779904151,1113.38749464203,-1560.51101532199,5328.50201298654,3.31696947828048,-34556.7639254747,0.80547725551152,6.20839847070352,4.60813404355074,62391.4512915255,-5839.28634754795,27834.6873660509
1512,40,130,2,portf.138,GBPJPY,36,18,-25544.63314814,-1419.14628600778,-1583.14968894,0,-2007.7750737,0,-25544.63314814,387.493313189277,0,100,0,NA,NA,-1419.14628600778,-1583.14968894,-1419.14628600778,-1583.14968894,387.493313189277,-58.1384197197252,-25544.63314814,-1,NA,NA,0,-25544.63314814,-25544.63314814
1513,40,130,2,portf.138,GBPUSD,54,27,15345.9763192184,568.369493304385,-1720.60378993439,28616.78272,-2087.22984478048,54568.64408,-39222.6677607816,6992.21665677651,11.1111111111111,88.8888888888889,1.39125274223603,18189.5480266667,18311.24142,-1634.2778233659,-1748.308075869,568.369493304385,-1720.60378993439,6992.21665677651,1.29037563270167,-34478.4043063064,0.445089516988217,11.1300219378882,10.4736926361782,35080.503697404,-3721.11686259601,15345.9763192184
1514,40,130,2,portf.138,NZDUSD,62,31,25465.4512227724,821.466168476529,-1698.17284160358,31880.12856,-2320.84254272989,67944.67662,-42479.2253972277,7412.79891234663,19.3548387096774,80.6451612903226,1.59948012198062,11324.11277,8471.70515,-1699.16901588911,-1867.8766860384,821.466168476529,-1698.17284160358,7412.79891234663,1.75916968848731,-31142.1408297888,0.817716783247401,6.66450050825259,4.53547346745237,44048.9670612973,-15313.4123196558,25465.4512227724
1515,40,130,2,portf.138,USDCAD,44,22,32371.4040804062,1471.42745820028,-1685.28439114805,13583.68596,-2177.7768082812,57663.45451,-25292.0504295939,5300.87602167417,31.8181818181818,68.1818181818182,2.27990429919944,8237.63635857143,9019.66851,-1686.13669530626,-1837.44429405602,1471.42745820028,-1685.28439114805,5300.87602167417,4.40647671526598,-28928.529,1.11901314029504,4.88550921257022,4.90881195102235,44746.5345309661,-2962.58715606705,32371.4040804062
1516,40,130,2,portf.138,USDCHF,54,27,-42356.9605898596,-1568.77631814295,-1687.52704406262,0,-2171.006402488,0,-42356.9605898596,470.391374707097,0,100,0,NA,NA,-1568.77631814295,-1687.52704406262,-1568.77631814295,-1687.52704406262,470.391374707097,-52.9421952485196,-44926.4715898596,-0.942806303075447,NA,NA,2569.51099999998,-42356.9605898596,-42356.9605898596
1517,40,130,2,portf.138,USDHKD,44,22,-29470.3825449385,-1339.56284295182,-1788.18515960196,5297.69552000007,-2503.28213303941,5949.79151999982,-35420.1740649398,1617.58153262363,9.09090909090909,90.9090909090909,0.167977478289389,2974.89575999991,2974.89575999991,-1771.00870324699,-1846.31280873539,-1339.56284295182,-1788.18515960196,1617.58153262363,-13.1461076051409,-35584.9318291279,-0.828170268428492,1.67977478289389,1.61126313262027,6114.54928418947,-29470.3825449385,-29470.3825449385
1518,40,130,2,portf.138,USDJPY,57,28,50831.51518118,1641.294042185,-1416.32844815,48466.75,-2414.11546739994,81352.212,-35395.97881882,10064.495091347,17.8571428571429,82.1428571428571,2.29834616006565,16270.4424,11831.6,-1538.95560081826,-1660.68037356001,1641.294042185,-1416.32844815,10064.495091347,2.58877717632565,-23593.0511109599,2.1545121460601,10.572392336302,7.12454978596303,66333.85390554,-15613.46710177,50831.51518118
1519,50,130,2,portf.139,AUDUSD,40,20,36431.3549340721,1821.5677467036,-1166.96442040139,32061.84524,-1387.2436545752,57110.77717,-20679.4222359279,8328.75677130668,15,85,2.76172015438503,19036.9257233333,15470.0964,-1216.43660211341,-1181.4075750052,1821.5677467036,-1166.96442040139,8328.75677130668,3.47188569893458,-23164.8572050724,1.57269930962901,15.6497475415151,13.0946311224828,59596.2121391445,0,36431.3549340721
1520,50,130,2,portf.139,EURGBP,36,18,-22453.5831555698,-1247.42128642055,-1171.79413311061,0,-1840.07330169601,0,-22453.5831555699,240.054778561819,0,100,0,NA,NA,-1247.42128642055,-1171.79413311061,-1247.42128642055,-1171.79413311061,240.054778561819,-82.4903346753534,-24786.8161555698,-0.905867982989185,NA,NA,2333.23300000004,-22453.5831555698,-22453.5831555698
